district_id,state_name,institutional_births_pct,full_immunization_pct,stunted_pct,wasted_pct,underweight_pct,child_anaemia_pct,pregnant_women_anaemia_pct,diarrhoea_prevalence_pct,ari_prevalence_pct,antenatal_care_4visits_pct,postnatal_care_pct,household_electricity_pct,household_drinking_water_pct,household_sanitation_pct,health_insurance_pct,womens_literacy_health_survey
540,TAMIL NADU,99.6,87.3,29.0,10.4,19.3,46.5,33.3,1.1,0.4,93.1,95.5,99.2,99.8,75.9,73.6,79.9
532,TAMIL NADU,100.0,94.5,23.0,7.0,18.5,37.8,51.0,2.9,1.2,90.0,95.4,99.4,99.9,78.5,61.0,90.6
557,TAMIL NADU,100.0,,21.5,15.3,23.1,44.8,40.8,1.5,0.7,93.5,98.4,99.5,99.8,75.9,59.9,87.5
562,TELANGANA,94.1,69.3,45.7,29.5,52.0,76.3,61.0,10.3,1.7,74.8,83.4,99.2,95.7,50.8,63.6,64.8
563,TELANGANA,97.4,80.4,28.4,21.8,25.3,69.3,50.6,9.2,1.0,70.1,87.1,99.4,99.1,75.3,59.4,68.7
564,TELANGANA,98.3,73.8,30.4,17.7,18.9,63.6,,1.0,0.8,69.9,91.2,99.9,99.6,84.4,48.9,83.6
565,TELANGANA,94.4,77.7,29.9,17.5,32.3,59.9,,4.1,0.4,81.9,84.1,99.3,97.3,76.5,59.2,62.4
566,TELANGANA,99.6,84.2,33.4,22.9,30.9,69.5,,10.8,2.7,65.4,85.6,99.3,99.4,84.3,71.7,65.5
567,TELANGANA,99.5,87.9,32.5,31.8,36.7,67.9,,7.0,1.9,72.7,89.1,99.3,95.1,65.6,71.5,58.9
568,TELANGANA,94.2,86.9,49.7,17.3,41.7,82.4,76.9,5.4,3.7,72.9,88.3,99.8,97.0,73.7,61.8,45.0
569,TELANGANA,97.1,75.5,33.4,34.5,43.9,71.6,,7.1,1.4,79.5,86.8,99.5,99.4,68.2,66.5,58.6
570,TELANGANA,98.4,73.4,30.3,13.9,27.5,70.8,61.0,13.5,2.1,69.6,89.5,99.7,98.3,78.8,58.6,70.3
571,TELANGANA,97.9,86.6,22.2,24.7,26.2,60.5,68.8,6.7,9.3,76.3,93.2,99.7,98.4,84.5,60.4,66.3
572,TELANGANA,82.0,76.2,38.1,35.7,41.1,70.7,65.8,7.1,2.2,68.8,85.5,97.8,93.6,54.0,63.6,51.7
573,TELANGANA,97.7,76.1,33.0,19.3,26.3,81.1,54.1,11.2,1.5,67.7,91.5,99.6,98.2,68.6,69.3,58.0
574,TELANGANA,98.1,89.4,42.6,17.8,33.0,82.6,44.9,4.0,2.4,62.6,84.9,99.4,99.6,73.7,70.3,59.6
575,TELANGANA,90.1,76.0,25.9,22.1,27.4,58.7,,12.6,1.1,64.7,87.7,99.6,95.6,78.1,64.4,69.5
576,TELANGANA,98.9,69.3,36.4,21.3,42.0,70.0,,13.3,1.2,68.5,80.8,99.4,99.9,78.2,61.2,57.7
577,TELANGANA,98.3,76.1,33.4,12.0,25.0,73.8,,6.4,4.1,69.6,90.6,100.0,99.9,86.2,53.8,79.5
578,TELANGANA,98.0,81.1,35.1,27.3,30.9,75.1,,3.6,2.9,75.1,90.3,99.9,99.6,73.2,68.6,57.1
579,TELANGANA,98.3,78.3,31.7,29.8,28.0,74.5,58.3,4.6,5.2,65.7,92.2,99.9,99.2,76.4,64.8,62.6
580,TELANGANA,96.7,75.3,31.7,18.1,33.4,65.3,47.2,7.8,0.0,69.7,87.2,99.5,98.3,63.6,49.9,58.6
581,TELANGANA,97.3,86.1,30.5,26.2,38.4,65.3,38.9,16.2,1.1,78.5,79.5,99.9,99.4,72.5,52.3,63.1
582,TELANGANA,96.5,73.1,27.5,28.8,33.1,69.6,,11.6,2.0,77.9,87.6,99.5,98.0,77.8,59.1,73.7
583,TELANGANA,97.6,84.1,22.4,19.4,26.1,65.7,36.6,6.1,2.1,67.1,89.9,99.8,98.7,77.4,62.8,64.7
584,TELANGANA,97.2,85.8,37.8,13.9,29.5,75.8,44.8,5.3,1.1,75.1,89.8,99.7,99.4,81.1,58.3,72.1
585,TELANGANA,93.0,78.5,32.9,25.0,35.1,67.0,63.9,12.3,0.8,66.4,84.7,99.6,99.4,68.0,58.1,63.6
586,TELANGANA,99.7,63.1,28.1,19.3,29.6,63.5,,8.3,3.1,62.6,74.1,99.5,97.2,84.1,60.9,71.0
587,TELANGANA,95.9,70.4,29.1,24.9,30.1,76.6,39.8,4.6,4.3,70.4,88.6,99.4,99.8,77.9,63.1,63.5
588,TELANGANA,95.0,86.2,32.1,20.0,37.1,70.0,,13.0,2.5,54.8,80.8,99.1,99.7,66.7,59.6,59.3
589,TELANGANA,99.0,87.0,40.4,15.1,33.2,75.3,63.5,5.0,1.7,62.8,87.6,99.2,99.4,75.9,70.1,52.1
590,TELANGANA,100.0,79.0,36.1,19.0,37.9,71.5,61.5,14.4,4.6,70.4,93.8,99.7,99.0,74.3,72.0,60.1
591,TELANGANA,99.7,70.1,29.5,29.5,36.0,67.0,,8.7,4.3,71.3,92.6,99.6,99.1,81.2,62.0,76.9
592,TELANGANA,97.7,76.7,38.3,10.3,27.2,65.3,38.5,6.0,1.1,67.2,93.2,99.6,99.7,81.9,65.3,68.4
593,TRIPURA,87.3,73.7,45.7,15.9,27.6,81.2,75.4,4.9,1.5,52.0,72.4,97.7,70.3,67.6,44.2,71.6
594,TRIPURA,93.2,67.1,22.7,27.6,29.0,70.7,52.8,9.8,1.6,40.6,66.3,98.8,87.7,77.4,29.9,77.2
595,TRIPURA,95.7,60.7,47.0,16.6,24.7,73.4,63.7,0.7,2.0,41.5,59.7,99.0,83.2,67.8,44.1,80.5
596,TRIPURA,85.4,69.6,26.2,30.0,32.2,52.5,55.3,5.7,0.7,67.1,76.6,96.2,75.6,74.1,28.7,83.1
597,TRIPURA,87.7,70.3,34.5,14.9,21.0,72.1,55.8,9.9,0.4,52.8,72.1,99.0,97.4,75.4,31.6,79.6
598,TRIPURA,89.7,48.5,25.5,15.3,21.6,59.6,57.1,11.3,3.2,58.4,68.0,95.9,90.5,68.6,37.3,80.3
599,TRIPURA,71.5,58.3,31.8,19.3,32.0,62.8,76.7,6.2,1.6,24.6,44.5,96.4,78.6,61.8,28.0,76.4
600,TRIPURA,95.3,88.4,30.3,11.7,21.2,54.5,56.2,2.4,0.5,61.2,87.7,99.8,98.5,80.2,28.1,86.2
663,UTTAR PRADESH,81.7,89.2,28.8,22.0,26.7,68.1,30.1,6.1,3.9,52.4,83.6,98.3,99.7,83.8,11.8,73.8
616,UTTAR PRADESH,83.7,90.6,36.2,9.4,21.9,60.9,47.0,3.2,1.7,48.8,82.4,96.1,99.7,78.2,18.8,74.1
662,UTTAR PRADESH,81.0,79.4,40.4,17.6,32.1,69.6,51.2,5.0,5.3,50.4,72.5,96.2,100.0,79.0,13.1,59.3
639,UTTAR PRADESH,81.1,72.9,42.2,22.5,35.4,69.6,40.4,5.5,0.4,43.9,77.7,96.4,99.7,78.9,8.3,64.4
655,UTTAR PRADESH,80.6,82.5,32.1,10.2,23.7,55.2,44.9,2.8,2.0,49.9,81.2,98.6,99.7,82.7,18.4,80.2
608,UTTAR PRADESH,80.9,83.9,25.5,10.3,26.0,60.2,70.7,4.0,0.6,42.4,79.1,98.5,99.9,87.0,12.5,78.1
628,UTTAR PRADESH,86.6,68.2,25.5,12.0,21.9,62.9,61.9,4.7,5.2,52.7,85.4,99.4,99.9,74.0,23.8,80.6
618,UTTAR PRADESH,83.5,67.3,37.6,13.8,26.5,64.1,61.2,5.4,1.8,47.6,82.5,96.3,100.0,81.5,20.5,72.1
602,UTTAR PRADESH,82.6,70.1,35.0,10.9,26.3,62.6,59.0,5.6,3.2,44.7,82.1,95.3,100.0,69.4,17.6,68.7
649,UTTAR PRADESH,80.3,71.6,39.1,12.0,24.5,72.1,61.0,11.5,7.6,27.8,50.8,94.9,99.0,73.3,10.9,68.7
653,UTTAR PRADESH,79.5,73.6,31.6,11.0,21.3,77.2,55.2,9.3,6.4,39.3,62.8,98.2,98.4,71.2,10.8,67.9
601,UTTAR PRADESH,89.1,74.1,35.9,16.4,26.2,73.0,61.8,6.8,4.5,42.7,77.2,99.1,99.8,70.8,9.4,65.0
627,UTTAR PRADESH,80.1,67.1,46.9,9.5,25.6,73.9,45.8,7.0,3.9,39.3,73.7,96.3,99.4,69.0,13.4,74.4
652,UTTAR PRADESH,82.7,75.0,44.3,14.6,33.6,70.4,48.4,5.7,4.9,38.1,63.3,95.2,99.6,63.1,16.1,78.4
614,UTTAR PRADESH,75.1,70.5,45.9,15.4,35.2,67.7,50.9,4.4,2.5,43.1,75.2,92.5,100.0,79.7,18.7,54.7
659,UTTAR PRADESH,76.2,92.3,38.9,20.1,39.4,57.3,40.1,8.6,3.7,43.6,72.6,86.8,100.0,76.8,21.4,59.3
667,UTTAR PRADESH,63.3,76.5,44.5,17.0,34.7,75.4,56.0,5.8,7.3,35.3,62.8,84.1,100.0,69.2,14.2,59.5
645,UTTAR PRADESH,82.8,69.5,47.6,15.8,36.3,66.3,56.1,3.7,1.3,48.0,60.5,84.2,99.9,65.6,22.0,62.0
671,UTTAR PRADESH,84.8,65.9,47.8,18.2,37.9,66.4,57.8,9.5,5.4,35.4,71.5,68.4,99.7,52.5,23.2,59.2
635,UTTAR PRADESH,73.9,63.3,44.5,22.3,33.0,76.1,63.3,5.1,3.4,39.7,67.0,71.0,99.9,55.7,16.0,59.3
674,UTTAR PRADESH,80.8,58.6,39.2,12.1,29.3,76.0,33.8,8.0,2.3,19.8,54.2,75.4,98.5,60.3,15.3,68.2
648,UTTAR PRADESH,91.3,68.9,32.1,11.5,25.5,52.9,,4.9,1.4,53.1,78.7,96.8,99.8,80.4,15.8,79.8
625,UTTAR PRADESH,69.3,68.5,47.8,14.3,31.1,77.1,47.7,4.6,4.1,41.5,72.5,91.8,99.7,72.6,13.5,65.1
640,UTTAR PRADESH,76.4,55.8,43.0,21.5,33.5,79.6,66.4,5.6,3.5,46.4,70.3,87.3,99.9,70.1,15.3,68.3
623,UTTAR PRADESH,85.2,77.7,38.8,13.9,24.3,74.0,51.9,5.8,4.8,43.7,79.3,95.7,99.5,78.1,17.9,79.7
606,UTTAR PRADESH,90.1,82.5,39.7,19.4,32.6,64.2,42.1,6.5,3.2,50.4,77.8,94.0,99.5,74.3,18.4,79.3
641,UTTAR PRADESH,84.3,56.3,44.1,12.5,32.8,69.2,60.2,4.4,1.5,54.4,67.9,79.8,99.4,70.6,17.9,75.6
642,UTTAR PRADESH,86.6,72.8,34.6,21.4,27.8,76.3,46.3,7.1,3.9,69.9,71.1,89.3,98.8,77.5,16.1,82.7
636,UTTAR PRADESH,85.1,66.2,45.1,19.5,36.1,55.2,52.7,1.2,0.8,62.8,67.5,96.9,99.0,80.2,17.6,71.0
638,UTTAR PRADESH,92.9,44.5,40.9,25.2,39.3,70.3,35.7,4.9,3.4,36.6,80.4,95.2,96.8,73.2,11.4,72.5
647,UTTAR PRADESH,90.8,70.8,46.6,18.7,34.8,56.0,51.0,2.7,0.8,45.7,71.1,94.1,96.6,64.2,11.7,61.3
633,UTTAR PRADESH,96.3,77.1,48.0,20.6,36.3,68.5,34.5,8.4,2.7,43.2,87.2,94.6,99.4,77.7,21.9,73.2
650,UTTAR PRADESH,96.3,70.7,42.3,25.0,33.4,70.1,45.2,6.6,4.0,46.2,86.3,95.9,94.3,69.0,16.2,69.7
612,UTTAR PRADESH,89.8,62.9,51.0,25.7,49.8,82.2,50.3,2.4,3.5,39.0,73.7,89.2,98.2,59.3,13.3,62.6
620,UTTAR PRADESH,81.1,63.7,47.5,24.8,41.8,55.3,43.9,3.2,1.9,30.3,50.3,92.0,97.0,56.7,17.4,62.1
626,UTTAR PRADESH,81.4,55.7,51.1,17.8,38.0,78.1,49.0,2.9,1.9,38.1,66.8,76.8,98.8,63.1,16.8,66.5
660,UTTAR PRADESH,90.8,75.0,35.5,10.0,27.7,58.0,27.1,2.8,1.6,30.6,71.1,92.5,97.8,52.0,14.9,77.7
644,UTTAR PRADESH,88.6,65.7,40.2,18.3,36.8,65.5,49.6,3.9,1.8,34.0,74.2,78.7,98.3,59.6,20.2,62.0
603,UTTAR PRADESH,83.2,55.8,37.9,15.1,32.6,50.5,43.0,3.8,0.7,45.9,67.5,95.0,95.8,59.5,20.6,70.8
613,UTTAR PRADESH,76.0,64.4,41.9,18.1,31.9,65.5,60.7,5.2,4.8,22.6,41.5,74.8,98.8,62.4,14.6,61.1
624,UTTAR PRADESH,89.1,68.7,30.6,12.4,27.5,57.7,39.3,2.5,0.7,33.8,75.5,90.3,100.0,64.4,19.8,77.7
604,UTTAR PRADESH,92.2,75.1,31.1,17.8,29.2,54.9,47.9,3.0,1.6,44.5,76.8,94.2,100.0,63.6,23.0,78.5
609,UTTAR PRADESH,67.7,51.8,52.1,14.4,38.0,71.7,48.6,9.8,6.6,34.3,52.4,77.8,100.0,44.2,10.1,41.6
669,UTTAR PRADESH,80.4,59.6,50.9,20.3,40.8,61.2,41.0,9.8,6.7,42.4,68.3,73.7,99.3,58.1,13.5,40.8
611,UTTAR PRADESH,69.7,57.4,41.2,24.9,37.2,75.4,38.1,5.1,5.4,41.0,62.1,78.4,99.8,59.7,13.0,44.9
631,UTTAR PRADESH,81.8,59.9,45.9,12.1,28.0,62.0,48.8,15.4,11.2,41.7,68.6,88.9,100.0,44.6,13.4,60.4
670,UTTAR PRADESH,69.7,65.1,37.2,24.8,36.3,75.8,46.2,4.1,4.3,60.9,61.8,90.7,99.9,42.8,12.2,49.1
615,UTTAR PRADESH,93.2,73.8,35.9,24.2,39.2,58.4,28.8,10.4,7.7,31.5,83.8,94.6,100.0,64.2,15.8,65.3
665,UTTAR PRADESH,90.6,80.2,42.3,19.0,34.2,71.6,36.2,3.5,4.9,43.2,72.5,94.0,99.9,65.1,20.4,62.7
651,UTTAR PRADESH,93.3,76.2,40.5,21.8,37.4,60.5,38.9,3.4,4.2,52.5,77.2,94.8,100.0,66.7,18.2,64.1
632,UTTAR PRADESH,91.6,67.7,29.6,23.3,33.7,67.4,41.4,3.4,3.9,56.3,79.1,94.9,99.8,69.6,17.9,70.1
646,UTTAR PRADESH,89.4,65.4,32.2,24.3,36.6,52.8,31.9,4.6,5.9,35.8,79.3,91.5,100.0,73.1,15.6,64.4
621,UTTAR PRADESH,93.4,64.2,36.8,26.5,39.4,54.9,21.1,5.0,1.6,42.5,77.2,95.3,99.8,69.1,10.5,73.7
607,UTTAR PRADESH,93.2,64.5,33.4,14.4,28.0,58.9,58.0,2.7,1.8,38.5,72.9,96.5,100.0,72.8,9.0,78.9
654,UTTAR PRADESH,94.7,59.1,25.4,21.2,30.3,62.7,37.2,4.7,2.6,43.2,80.0,94.2,99.8,75.1,16.0,74.4
610,UTTAR PRADESH,90.0,62.2,43.8,21.9,42.5,71.6,16.3,10.3,7.1,30.5,76.6,89.1,99.8,61.7,10.6,73.3
637,UTTAR PRADESH,88.8,75.1,40.5,14.8,30.3,65.3,30.5,5.1,4.8,47.6,82.3,98.2,99.1,62.6,12.0,77.3
630,UTTAR PRADESH,88.3,60.8,39.3,25.7,38.3,71.6,29.8,6.6,5.3,29.2,71.5,91.8,99.3,64.1,10.6,75.8
619,UTTAR PRADESH,86.2,70.6,39.5,17.4,29.9,64.6,55.4,4.4,1.2,32.9,65.2,91.9,97.5,66.7,28.1,73.9
675,UTTAR PRADESH,95.2,79.3,37.4,21.0,39.0,65.2,17.3,4.4,2.1,51.4,85.1,97.2,98.4,83.2,12.8,80.6
666,UTTAR PRADESH,90.3,62.2,42.7,9.1,26.5,59.2,53.8,4.1,1.6,25.8,69.5,96.5,96.7,68.8,18.8,72.6
656,UTTAR PRADESH,91.1,68.3,43.4,12.5,27.6,59.8,36.4,3.8,2.6,36.5,69.8,92.7,96.9,72.3,15.0,73.4
672,UTTAR PRADESH,76.8,72.7,38.3,26.8,46.5,63.0,52.9,2.0,2.9,36.4,59.9,82.9,89.6,70.6,19.7,64.8
622,UTTAR PRADESH,76.7,55.5,48.8,15.0,30.6,77.4,44.6,9.4,9.1,33.6,60.2,88.0,99.8,62.7,12.8,70.8
643,UTTAR PRADESH,74.8,69.2,45.1,19.3,35.5,80.8,44.8,11.1,6.1,38.1,62.0,87.2,99.4,69.8,15.1,60.6
605,UTTAR PRADESH,90.8,75.9,35.8,19.9,33.1,52.4,36.6,4.4,3.7,31.7,76.3,92.3,98.7,60.9,20.9,67.3
617,UTTAR PRADESH,72.3,69.5,51.8,18.2,43.0,72.2,39.3,10.6,4.2,40.6,62.4,80.7,99.8,69.7,13.6,52.4
629,UTTAR PRADESH,86.4,68.5,28.2,17.1,23.4,61.8,39.6,4.7,0.8,62.0,84.8,99.9,99.1,84.5,20.0,81.8
634,UTTAR PRADESH,83.3,84.4,30.2,18.5,26.9,69.4,30.8,3.9,2.0,53.3,83.0,98.8,99.9,85.6,14.9,75.3
657,UTTAR PRADESH,80.3,84.5,34.7,19.1,27.0,67.6,33.6,7.0,2.2,33.2,76.1,96.0,99.8,79.0,17.1,69.4
658,UTTAR PRADESH,87.0,69.5,29.8,20.7,29.9,65.4,40.2,6.4,0.5,44.0,88.5,97.8,99.9,80.1,8.2,73.4
661,UTTAR PRADESH,89.5,71.4,47.0,13.0,28.8,76.4,44.4,2.1,4.0,43.6,60.1,88.9,98.1,55.0,16.8,66.5
664,UTTAR PRADESH,74.2,83.0,51.6,14.1,29.8,69.8,53.0,5.4,2.1,32.9,67.5,91.9,100.0,72.8,13.7,52.6
668,UTTAR PRADESH,78.3,91.1,28.6,24.3,27.5,65.2,28.8,1.9,1.3,41.0,81.3,98.7,99.9,83.3,14.8,65.8
673,UTTAR PRADESH,87.0,80.2,33.4,10.7,28.3,62.3,65.2,2.3,1.3,47.0,70.5,94.3,99.5,65.1,20.7,74.9
688,UTTARAKHAND,85.9,81.8,34.1,10.6,23.5,73.6,64.0,4.8,1.7,66.8,72.0,99.6,96.1,75.7,80.3,81.2
678,UTTARAKHAND,73.9,85.0,34.1,16.2,21.6,65.5,40.9,5.7,1.5,52.2,72.1,99.5,94.4,87.6,71.1,90.5
685,UTTARAKHAND,86.6,91.4,25.2,8.0,10.9,52.4,35.4,3.2,0.9,76.5,83.6,99.5,93.9,86.8,76.6,87.2
686,UTTARAKHAND,82.2,83.0,29.3,12.8,20.7,61.7,54.0,3.0,2.5,48.9,78.5,99.9,84.1,84.6,71.2,75.5
680,UTTARAKHAND,91.7,76.0,20.9,10.1,19.1,59.5,,1.7,1.4,75.3,82.4,99.7,99.0,83.9,67.3,87.6
681,UTTARAKHAND,76.0,76.0,30.0,12.0,18.8,57.2,,6.1,1.6,39.6,64.0,99.4,83.5,83.3,62.7,85.8
684,UTTARAKHAND,84.9,96.0,25.6,12.4,20.6,36.2,34.5,4.8,0.5,58.7,82.0,99.6,90.9,84.5,72.8,89.1
677,UTTARAKHAND,82.0,86.9,23.6,7.7,11.9,43.7,27.6,4.0,1.8,67.9,78.1,99.8,92.0,88.5,71.9,87.8
676,UTTARAKHAND,80.1,85.1,26.0,17.0,22.9,57.7,14.5,6.2,4.0,44.3,78.1,99.9,93.3,89.2,66.0,88.0
679,UTTARAKHAND,79.8,91.9,24.9,12.4,15.3,43.1,30.1,4.2,0.0,62.0,80.8,99.6,95.4,82.7,65.7,84.7
683,UTTARAKHAND,81.2,74.1,23.2,14.0,14.8,59.8,31.2,5.0,2.4,59.7,75.9,99.1,93.0,82.4,60.8,85.4
687,UTTARAKHAND,85.1,83.2,26.8,12.4,22.0,60.8,48.8,3.4,1.9,75.9,82.0,99.6,99.9,70.9,59.0,72.3
682,UTTARAKHAND,79.8,76.5,31.1,16.4,27.0,63.1,63.6,6.4,3.9,48.5,74.2,99.7,99.6,69.8,46.6,76.4
692,WEST BENGAL,98.4,94.2,34.3,20.6,31.6,68.1,,6.6,3.1,79.2,73.9,98.2,90.8,83.0,26.3,77.0
695,WEST BENGAL,95.8,87.9,28.9,18.3,25.4,67.4,44.8,4.3,2.1,88.4,74.8,97.4,95.2,73.2,35.8,73.6
696,WEST BENGAL,93.0,94.2,28.7,16.8,22.5,66.4,72.0,4.5,2.5,77.3,71.9,98.2,99.3,75.7,36.0,79.2
707,WEST BENGAL,76.9,84.4,44.8,16.0,32.0,77.2,84.4,7.9,4.3,70.1,60.9,96.9,99.8,63.8,21.0,65.4
691,WEST BENGAL,91.4,92.6,31.9,22.8,30.2,72.5,61.4,2.7,2.1,76.4,83.2,96.5,99.7,79.0,28.3,74.3
698,WEST BENGAL,87.7,87.2,40.5,20.0,35.3,71.0,67.6,5.5,2.3,82.8,61.6,98.1,99.0,62.0,29.0,72.3
699,WEST BENGAL,87.0,90.0,39.8,16.3,32.4,72.1,66.7,7.8,2.4,66.9,49.8,96.7,99.1,69.7,28.4,67.6
690,WEST BENGAL,90.3,81.6,37.0,25.5,41.8,76.5,66.0,9.5,4.7,78.4,67.5,97.8,99.4,55.0,37.7,70.8
700,WEST BENGAL,97.7,89.9,26.1,17.6,25.1,63.6,58.7,5.9,3.3,71.2,89.4,98.2,98.2,78.4,23.0,76.2
701,WEST BENGAL,97.5,92.8,32.4,13.3,23.6,57.9,62.3,2.0,2.0,89.9,87.8,99.5,99.5,80.4,30.7,85.5
694,WEST BENGAL,97.0,95.4,28.9,20.0,33.4,67.9,,11.2,0.8,72.2,56.7,98.4,98.1,76.2,26.5,77.4
689,WEST BENGAL,93.3,85.0,30.3,26.0,38.8,67.1,71.3,12.7,4.3,75.7,67.2,92.3,96.3,49.2,43.4,68.3
705,WEST BENGAL,89.8,84.7,36.9,29.4,46.3,77.9,72.2,9.0,4.0,57.8,51.5,88.6,87.6,29.2,35.6,61.0
693,WEST BENGAL,95.5,87.8,27.5,21.3,27.3,67.7,,6.6,5.6,82.7,70.7,99.0,99.5,72.9,20.1,80.5
697,WEST BENGAL,97.5,80.2,29.6,29.3,32.9,72.3,,5.6,2.6,71.7,72.8,99.6,99.3,60.9,21.1,87.6
706,WEST BENGAL,91.0,91.7,36.7,21.2,32.2,70.4,47.4,4.5,1.6,87.5,67.0,99.2,100.0,70.1,36.7,85.6
703,WEST BENGAL,87.6,76.9,31.1,30.3,40.0,66.0,62.9,6.3,1.4,63.1,79.7,95.4,95.5,58.3,25.8,70.9
704,WEST BENGAL,91.5,88.4,25.8,15.5,30.6,67.5,66.4,8.9,3.8,56.8,48.5,99.0,87.8,69.8,21.5,77.0
702,WEST BENGAL,89.8,62.4,39.7,25.5,41.0,74.7,49.4,8.8,2.0,70.4,64.1,97.0,95.2,71.5,21.8,73.5
