district_id,district_name,state_name,health_subscore,education_subscore,priority_index,priority_tier,dominant_driver,institutional_births_pct,full_immunization_pct,household_sanitation_pct,health_insurance_pct,overall_literacy,pct_schools_electricity,pct_schools_water,pct_schools_road_connected,stunted_pct,wasted_pct,underweight_pct,child_anaemia_pct,dropout_rate_pct,true_pupil_teacher_ratio_x,literacy_gender_gap,dropout_gender_gap,toilet_gender_gap,pct_sc_population,pct_st_population,primary_pupil_teacher_ratio,predicted_tier,prediction_correct,true_pupil_teacher_ratio
255,BANGALORE RURAL,KARNATAKA,70.29950083,63.14475874,66.72212978,High,Health-driven,100,92.7,88.8,34.9,78.29,99.1,100,95.5,36.6,16.2,23.8,60.8,1.31,20.57,14.71,-0.38,2,21.57,5.34,61,High,TRUE,20.57
49,GOALPARA,ASSAM,46.13144759,27.70382696,36.91763727,Medium,Health-driven,92.3,70.3,75.3,71.1,68.67,16.6,90.3,84.6,38.9,24.3,35.4,60.7,1.51,20.54,8.14,-0.39,6,4.47,22.97,635,Medium,TRUE,20.54
335,RATLAM,MADHYA PRADESH,57.02995008,41.32002219,49.17498613,Medium,Health-driven,95.2,93,69.4,37.9,68.03,23.3,90,91.3,29,16.2,28.6,74,0.59,20.53,22.95,-0.19,92,13.65,28.17,367,Medium,TRUE,20.53
114,BIJAPUR,CHHATTISGARH,25.31198003,15.69606212,20.50402108,Low,Health-driven,63.6,78.4,30.6,73.5,,28.2,79.7,61.9,53.8,20,46.1,77.2,2.61,20.49,,-0.04,70,,,98,Low,TRUE,20.49
500,BIKANER,RAJASTHAN,51.39351082,43.67720466,47.53535774,Medium,Health-driven,90,75.6,79.8,87.4,65.92,54.6,99.7,79.1,22.8,25.6,28.5,82.4,1.06,20.49,23.13,-0.22,73,20.88,0.33,615,Medium,TRUE,20.49
461,NUAPADA,ODISHA,41.49334443,36.68885191,39.09109817,Medium,Both equally,89.8,97,58.4,45.3,58.2,18.6,100,94,43.1,18.1,38,73.5,1.78,20.47,26.34,-0.76,40,13.46,33.8,59,Medium,TRUE,20.47
340,SEONI,MADHYA PRADESH,51.70549085,30.25513034,40.98031059,Medium,Health-driven,94.8,88.8,56.2,44.6,73.01,13.9,87.2,86.6,23.5,21.1,31.1,71.8,1.49,20.46,17.66,-0.3,72,9.48,37.69,212,Medium,TRUE,20.46
342,SHAJAPUR,MADHYA PRADESH,54.3469218,45.86799778,50.10745979,Medium,Health-driven,98.1,90,74.5,34.3,70.17,32.1,95.8,89.8,27.8,23.4,27.6,76.1,0.67,20.44,26.84,-0.11,7,23.4,2.5,196,Medium,TRUE,20.44
130,RAIPUR,CHHATTISGARH,49.89600666,66.27842485,58.08721575,Medium,Education-driven,90.7,74.2,84,76.9,76.43,99.4,100,97.9,32.2,21.7,32.3,74.6,1.2,20.42,20.29,-0.21,34,17.82,11.72,230,Medium,TRUE,20.42
188,PALWAL,HARYANA,50.64475874,66.27842485,58.46159179,Medium,Education-driven,78.3,69,80.3,23.5,70.32,93.2,100,98.1,31,9.9,21,71.6,0.69,20.4,26.2,-0.2,31,19.48,0,167,Medium,TRUE,20.4
694,HUGLI,WEST BENGAL,56.19800333,60.92623405,58.56211869,Medium,Both equally,97,95.4,76.2,26.5,82.55,89.5,99.9,93.5,28.9,20,33.4,67.9,1.22,20.36,10.98,-0.38,121,24.35,4.15,214,Medium,TRUE,20.36
333,RAISEN,MADHYA PRADESH,49.08485857,45.70160843,47.3932335,Medium,Both equally,96,,69.6,41,74.26,25.5,96.1,95.6,30.4,21.1,25.4,61.1,1.17,20.34,17.41,-0.19,24,16.96,15.4,244,Medium,TRUE,20.34
369,NAGPUR,MAHARASTRA,55.67803661,66.7775929,61.22781475,Medium,Education-driven,100,89.4,88.9,25.6,89.52,96.3,100,99,27.6,34,33.9,70.5,1.79,20.33,8.69,-0.37,45,18.65,9.4,352,Medium,TRUE,20.33
330,NARSIMHAPUR,MADHYA PRADESH,51.37271215,42.01331115,46.69301165,Medium,Health-driven,91.4,82.7,77,49.4,76.79,23.3,99.4,80.3,32,19.6,28.1,73.4,1.27,20.27,17.56,-0.27,-4,16.87,13.36,192,Medium,TRUE,20.27
442,BHADRAK,ODISHA,54.49251248,49.25124792,51.8718802,Medium,Health-driven,96.1,83.7,62,44.9,72.51,52.7,100,94.8,32.3,15.8,28.9,68.7,2.06,20.16,29.48,-0.76,437,22.23,2.02,147,Medium,TRUE,20.16
339,SEHORE,MADHYA PRADESH,44.92512479,41.26455907,43.09484193,Medium,Both equally,94.7,60.3,75.2,33.2,71.11,31.1,92.5,75.8,21.9,20.3,27.6,82.4,0.59,20.13,23.54,-0.02,7,20.69,11.1,270,Medium,TRUE,20.13
47,DIBRUGARH,ASSAM,56.98835275,45.53521908,51.26178591,Medium,Health-driven,93.1,83.8,75.3,58.8,76.22,27,98.7,83.8,27.3,20.6,32,66.4,0.94,20.1,13.07,-0.2,63,4.44,7.76,525,Medium,TRUE,20.1
44,DARRANG,ASSAM,32.90349418,28.84082085,30.87215752,Low,Both equally,84.4,57.1,67.9,53.7,64.55,20.2,94.9,84.6,42,27,33.1,66.8,1.49,20,7.96,-0.43,58,4.34,0.91,446,Low,TRUE,20
18,CHANGLANG,ARUNACHAL PRADESH,54.80449251,37.27121464,46.03785358,Medium,Health-driven,75.1,70.9,82.3,40.5,61.9,53.9,95.3,75.1,26.3,16.3,25,65.3,0.97,20,18.72,0.22,10,0,36.35,68,Medium,TRUE,20
525,UDAIPUR,RAJASTHAN,60.12895175,36.27287854,48.20091514,Medium,Health-driven,96.1,86.8,60.3,94.3,62.74,40,95.2,67.4,34,8.6,26.6,76.9,0.9,19.92,26.81,-0.2,96,6.14,49.71,1385,Medium,TRUE,19.92
504,DAUSA,RAJASTHAN,51.49750416,41.0427066,46.27010538,Medium,Health-driven,98.2,92.1,59.4,91.2,69.17,43.1,97.2,82.5,37.7,20.7,33.5,74.4,1.13,19.9,32.21,-0.32,58,21.68,26.51,378,Medium,TRUE,19.9
437,ANUGUL,ODISHA,47.10898502,41.0427066,44.07584581,Medium,Health-driven,85.7,87,66.4,63.1,78.96,30.1,100,71.9,28.1,25.1,30.5,75.3,2.13,19.68,16.62,-0.22,23,18.81,14.1,110,Medium,TRUE,19.68
23,KURUNG KUMEY,ARUNACHAL PRADESH,50.95673877,18.5801442,34.76844149,Low,Health-driven,69.2,71.4,78.3,13.4,50.67,18,70.6,17.5,29.2,15.1,13.9,62.4,1.39,19.63,12.97,0.03,4,0,98.58,61,Low,TRUE,19.63
308,BHOPAL,MADHYA PRADESH,55.32445923,67.77592901,61.55019412,Medium,Education-driven,98.3,,79.6,50.7,82.26,65.6,99.4,95.7,19.9,20.6,29.1,68.5,0.28,19.6,10.83,-0.05,26,15.08,2.93,341,Medium,TRUE,19.6
440,BARGARH,ODISHA,60.08735441,35.10815308,47.59775374,Medium,Health-driven,99.6,95.9,61.9,45.5,,30,99,95.8,38.9,18,30,56.2,1.89,19.59,18.44,-0.41,379,,,174,Medium,TRUE,19.59
562,ADILABAD,TELANGANA,25.79034942,40.48807543,33.13921242,Low,Education-driven,94.1,69.3,50.8,63.6,61.55,85.1,86,87.9,45.7,29.5,52,76.3,0.96,19.57,19.23,-0.26,51,17.82,18.09,453,Medium,FALSE,19.57
16,Y.S.R.,ANDHRA PRADESH,72.15058236,43.6494731,57.90002773,Medium,Health-driven,99.4,83,85.4,73.3,67.88,92.6,94.4,94.6,34.4,14.1,26.7,60.6,1.75,19.55,21.15,-0.27,59,16.16,2.63,262,Medium,TRUE,19.55
581,NIZAMABAD,TELANGANA,51.91347754,41.93011647,46.921797,Medium,Health-driven,97.3,86.1,72.5,52.3,62.25,89,92.2,93.9,30.5,26.2,38.4,65.3,1.36,19.55,20.33,-0.28,40,14.54,7.56,361,Medium,TRUE,19.55
396,EAST GARO HILLS,MEGHALAYA,53.93094842,26.42817526,40.17956184,Medium,Health-driven,73.8,72.4,83.9,71.9,75.51,14.4,65.3,50.6,39.7,20.1,26.5,28,1.56,19.47,8.24,-0.58,-14,0.16,95.99,146,Medium,TRUE,19.47
269,HASSAN,KARNATAKA,76.16472546,65.89018303,71.02745424,High,Health-driven,100,96.8,87.9,36.9,75.89,99.8,100,99,27.1,15.2,23.8,63.6,1.51,19.47,15.25,-0.56,6,19.42,1.82,89,High,TRUE,19.47
296,WAYANAD,KERALA,79.26372712,49.63948974,64.45160843,High,Health-driven,100,86.4,97.6,64.8,89.32,78.2,99.3,86.8,31.3,16.1,22.5,39.4,3.38,19.42,6.9,-0.58,0,3.99,18.53,21,High,TRUE,19.42
5,CHITTOOR,ANDHRA PRADESH,64.72545757,51.08153078,57.90349418,Medium,Health-driven,97.1,66.6,74.6,70.7,72.36,97.3,98.4,94.4,27.1,14.8,27.9,54.9,1.64,19.42,17.5,-0.44,50,18.83,3.81,652,Medium,TRUE,19.42
441,BAUDH,ODISHA,48.21131448,49.00166389,48.60648918,Medium,Both equally,93.4,91.8,52.9,44.7,83.25,35.5,100,87.8,37,20.1,38.6,56.2,2.11,19.4,8,-0.53,3,23.79,12.55,20,Medium,TRUE,19.4
178,FATEHABAD,HARYANA,72.1921797,66.61120355,69.40169163,High,Health-driven,97.9,90.7,87.3,29.4,69.13,99.7,100,98.2,24.6,16,26.6,59.3,0.9,19.33,18.81,-0.19,34,30.19,0,163,High,TRUE,19.33
304,BALAGHAT,MADHYA PRADESH,49.56322795,45.81253466,47.68788131,Medium,Both equally,95.1,75.8,79.6,68.4,78.29,17.9,100,91.8,41.9,20.5,44.9,56.8,1.77,19.31,17.39,-0.42,16,7.37,22.51,201,Medium,TRUE,19.31
112,BASTAR,CHHATTISGARH,21.65141431,34.41486412,28.03313921,Low,Education-driven,63.5,57.3,61,69.3,54.94,33.1,99.7,84.9,48.1,20.4,45.2,80.7,1.71,19.31,21.21,-0.41,8,2.69,65.93,278,Low,TRUE,19.31
8,KRISHNA,ANDHRA PRADESH,73.93926789,55.79589573,64.86758181,High,Health-driven,98.9,90,79.1,68.1,74.37,92.6,99.2,96.7,29.8,14.3,21.1,65.7,1.52,19.31,9.51,-0.35,29,19.28,2.93,462,High,TRUE,19.31
512,JHALAWAR,RAJASTHAN,46.40183028,38.1031614,42.25249584,Medium,Health-driven,98.3,81.5,62.1,93.6,62.13,44.2,96.4,69.3,34,29,38.1,73.1,0.88,19.31,29.41,-0.62,28,17.26,12.91,341,Medium,TRUE,19.31
498,BHARATPUR,RAJASTHAN,45.67387687,42.01331115,43.84359401,Medium,Both equally,92.1,64.1,62.7,84.8,71.16,58.3,91.9,77.5,40.3,12.2,29.1,75.7,0.93,19.25,31.07,-0.17,75,21.87,2.12,533,Medium,TRUE,19.25
517,NAGAUR,RAJASTHAN,66.30615641,43.67720466,54.99168053,Medium,Health-driven,97,80.6,79,90,64.08,52.2,99,77.3,31.5,16.2,26.2,65.1,0.87,19.17,30.27,-0.27,180,21.16,0.32,667,Medium,TRUE,19.17
514,JODHPUR,RAJASTHAN,63.7063228,45.17470882,54.44051581,Medium,Health-driven,90,81.2,75.4,87.5,67.09,52.8,98.4,77,32.6,13.3,25.4,64.4,0.79,19.14,27.89,-0.24,115,16.49,3.23,986,Medium,TRUE,19.14
641,KANPUR DEHAT,UTTAR PRADESH,33.90183028,51.96894065,42.93538547,Medium,Education-driven,84.3,56.3,70.6,17.9,77.52,30.2,99.9,95.6,44.1,12.5,32.8,69.2,1.49,19.1,16.79,-0.48,7,25.64,0.05,317,Medium,TRUE,19.1
193,SIRSA,HARYANA,59.21381032,63.20022185,61.20701608,Medium,Both equally,99.3,,81.9,26.6,70.35,98.7,99.9,98.5,25,12.6,23.4,70.1,1.17,19.04,17.48,-0.3,35,29.91,0,218,Medium,TRUE,19.04
499,BHILWARA,RAJASTHAN,66.59733777,39.40654465,53.00194121,Medium,Health-driven,95,83.2,62.3,89.1,62.71,54.2,97.8,80.4,22.6,17.4,23.5,62.7,1.17,19.01,29.23,-0.37,141,16.94,9.52,597,Medium,TRUE,19.01
10,PRAKASAM,ANDHRA PRADESH,68.05324459,46.22850804,57.14087632,Medium,Health-driven,97.4,51.9,78.4,67.6,63.53,93.6,98.3,96.2,22.6,8.7,24.7,62.6,1.88,18.97,20.14,-0.33,51,23.19,4.45,437,Medium,TRUE,18.97
399,NORTH GARO HILLS,MEGHALAYA,60.27454243,28.50804215,44.39129229,Medium,Health-driven,61.5,47.5,84.9,60.8,,15.7,72,72.8,35.6,11.7,15.8,30.2,0.56,18.94,,-0.22,-4,,,123,Medium,TRUE,18.94
195,YAMUNANAGAR,HARYANA,60.52412646,68.718802,64.62146423,High,Education-driven,94.8,82.9,83.5,20.6,78.93,97.8,100,96.8,27.7,12.1,23.1,72.9,0.94,18.92,13.07,-0.28,5,25.26,0,196,High,TRUE,18.92
281,UTTARA KANNADA,KARNATAKA,61.35607321,57.09927898,59.2276761,Medium,Both equally,99.3,93.6,89.6,32,84.03,99.8,100,87.1,29.6,21.9,33.3,69,2.75,18.88,11.51,-0.64,5,8.1,2.38,37,Medium,TRUE,18.88
361,GONDIYA,MAHARASTRA,44.55074875,62.00776484,53.27925679,Medium,Education-driven,99.1,88.2,74.3,30.6,85.41,86.1,99.9,99.1,36.9,23.7,35.6,78,2.52,18.88,16.24,-0.72,10,13.31,16.2,58,Medium,TRUE,18.88
189,PANCHKULA,HARYANA,73.16971714,66.00110926,69.5854132,High,Health-driven,97,85.1,82.6,19.9,83.44,93.7,100,92.2,21.8,12,19.3,53.1,0.98,18.8,11.17,-0.11,3,18.14,0,144,High,TRUE,18.8
358,CHANDRAPUR,MAHARASTRA,42.5124792,61.95230172,52.23239046,Medium,Education-driven,99.6,95,77.3,28.9,81.35,91.8,100,99,37.3,38.5,46.6,76.6,2.54,18.79,15.08,-0.55,24,15.8,17.67,138,Medium,TRUE,18.79
380,SATARA,MAHARASTRA,53.88935108,61.5640599,57.72670549,Medium,Education-driven,97.1,82.8,78.7,11.4,84.2,89.6,100,97,20.2,20.5,28,68.9,2.06,18.75,15.8,-0.47,12,10.76,0.99,175,Medium,TRUE,18.75
453,KENDRAPARA,ODISHA,67.67886855,48.44703272,58.06295064,Medium,Health-driven,96.7,82.8,57.3,50,85.93,36.3,99.8,84.9,28.6,7.9,17.9,61.5,1.98,18.74,12.94,-0.62,336,21.51,0.66,231,Medium,TRUE,18.74
12,SRIKAKULAM,ANDHRA PRADESH,70.75707155,43.9822518,57.36966167,Medium,Health-driven,97.9,82.8,71.6,75.6,62.3,95.9,92.1,92.8,19.7,19.5,21.4,59.6,1.26,18.73,19.69,-0.17,49,9.46,6.15,285,Medium,TRUE,18.73
355,BHANDARA,MAHARASTRA,51.45590682,62.20188575,56.82889628,Medium,Education-driven,100,87,81.8,30,85.14,97.7,99.6,99.3,31.3,28.4,33.9,72.8,3.26,18.72,16.15,-0.59,14,16.69,7.41,66,Medium,TRUE,18.72
38,BARPETA,ASSAM,46.98419301,26.89961176,36.94190238,Medium,Health-driven,87.6,54.6,63.7,58.9,65.03,19.7,95.4,64.5,29.8,19.5,26.2,63.5,1.52,18.72,11.68,-0.46,40,5.63,1.62,929,Medium,TRUE,18.72
494,ALWAR,RAJASTHAN,53.84775374,44.23183583,49.03979479,Medium,Health-driven,91.3,59.4,66,80.8,71.68,58.3,85.5,80.3,33.9,15.6,24,63.2,0.76,18.71,28.3,-0.17,63,17.77,7.87,796,Medium,TRUE,18.71
570,KARIMNAGAR,TELANGANA,61.00249584,51.66389351,56.33319468,Medium,Health-driven,98.4,73.4,78.8,58.6,64.87,93,98.6,96,30.3,13.9,27.5,70.8,1.22,18.66,19.54,-0.29,49,18.8,2.83,518,Medium,TRUE,18.66
503,CHURU,RAJASTHAN,57.07154742,53.32778702,55.19966722,Medium,Both equally,87.8,74.3,80.2,81.9,67.46,75.5,99.6,83.2,27.1,16.5,23.4,78.1,0.61,18.63,25.7,-0.09,50,22.15,0.55,453,Medium,TRUE,18.63
477,FIROZPUR,PUNJAB,57.25873544,59.12368275,58.1912091,Medium,Both equally,95.5,74.5,84.8,21,69.85,99.7,100,99.7,30,12.9,22,73.4,3.38,18.6,14.46,-0.31,7,42.17,0,280,Medium,TRUE,18.6
520,RAJSAMAND,RAJASTHAN,54.32612313,43.59400998,48.96006656,Medium,Health-driven,95.1,71.7,72.1,93.2,63.93,62.5,99.8,82.5,30.3,16.6,23.7,84.3,1.31,18.58,31.08,-0.2,41,12.81,13.9,302,Medium,TRUE,18.58
704,PURBA MEDINIPUR,WEST BENGAL,55.17886855,49.52856351,52.35371603,Medium,Health-driven,91.5,88.4,69.8,21.5,87.66,71.8,97.7,78.5,25.8,15.5,30.6,67.5,1.53,18.56,11.33,-0.48,41,14.63,0.55,282,Medium,TRUE,18.56
6,EAST GODAVARI,ANDHRA PRADESH,64.05990017,56.87742651,60.46866334,Medium,Health-driven,96.6,59,77.7,66.4,71.35,95.4,98.6,95.9,23.1,14.3,22.4,66.8,1.16,18.49,7.09,-0.22,60,18.34,4.14,512,Medium,TRUE,18.49
109,BALOD,CHHATTISGARH,63.41514143,48.89073766,56.15293955,Medium,Health-driven,97.4,85.2,83.8,79.5,,98.3,99.9,97.6,33.6,15.1,36,68.3,2.07,18.44,,-0.53,6,,,75,Medium,TRUE,18.44
446,GAJAPATI,ODISHA,43.49001664,39.48973932,41.48987798,Medium,Both equally,76.4,92.6,58.3,39.6,54.29,20.3,100,90.3,43.4,16.1,34.3,64.4,1.29,18.43,21.99,-0.46,-28,6.78,54.29,105,Medium,TRUE,18.43
455,KHORDHA,ODISHA,75.99833611,56.62784248,66.3130893,High,Health-driven,97.8,87.9,73.2,43.2,87.51,47.4,99.4,93,17.1,13.2,16.9,56.1,1.46,18.36,10.49,-0.37,6,13.21,5.11,128,High,TRUE,18.36
140,SOUTH GOA,GOA,66.9093178,69.57848031,68.24389906,High,Both equally,100,,88.2,67.7,85.53,99.7,100,97.6,28.3,21.4,21,50,1.48,18.34,12.14,-0.53,0,1.22,14.47,36,High,TRUE,18.34
703,PASCHIM MEDINIPUR,WEST BENGAL,33.94342762,57.62617859,45.78480311,Medium,Education-driven,87.6,76.9,58.3,25.8,79.04,83.7,98.3,96.7,31.1,30.3,40,66,1.38,18.34,15.55,-0.38,179,19.08,14.88,515,Medium,TRUE,18.34
561,VIRUDHUNAGAR,TAMIL NADU,62.5,67.72046589,65.11023295,High,Education-driven,97.8,76.7,59.8,51.3,80.75,98.8,99.9,98.5,29.2,14.4,23.7,58.9,1.37,18.33,15.32,-0.48,38,20.59,0.12,352,High,TRUE,18.33
556,TIRUNELVELI,TAMIL NADU,80.15806988,66.88851913,73.52329451,High,Health-driven,100,93.3,79.8,61.3,82.92,93.4,100,98.9,29.4,12,22.7,49.9,1.57,18.27,13.28,-0.4,99,18.51,0.33,446,High,TRUE,18.27
496,BARAN,RAJASTHAN,47.73294509,35.60732113,41.67013311,Medium,Health-driven,97.3,89.3,59,89.5,67.38,42.1,87.3,66.6,46,21.3,40.2,65.1,1.08,18.24,28.75,-0.36,40,18.09,22.64,308,Medium,TRUE,18.24
579,NALGONDA,TELANGANA,51.6014975,43.15030505,47.37590128,Medium,Health-driven,98.3,78.3,76.4,64.8,65.05,85.4,93.4,96.1,31.7,29.8,28,74.5,1.8,18.2,19.89,-0.17,84,18.27,11.3,414,Medium,TRUE,18.2
384,WARDHA,MAHARASTRA,55.13727121,67.38768719,61.2624792,Medium,Education-driven,98.8,92.4,80.2,27.1,87.22,99.1,100,99.4,27.7,28.1,31.3,71.4,3.17,18.18,10.38,-0.97,4,14.52,11.49,75,Medium,TRUE,18.18
125,KORIYA,CHHATTISGARH,56.23960067,48.0587909,52.14919578,Medium,Health-driven,80.8,87.1,73.3,62.8,71.41,60.9,99.9,89.7,32.1,18.1,31.8,56.3,1.72,18.16,20.51,-0.34,7,8.31,46.18,138,Medium,TRUE,18.16
493,AJMER,RAJASTHAN,61.16888519,54.18746534,57.67817526,Medium,Health-driven,95.1,78.9,77.5,88.7,70.46,74.2,100,82.9,22.3,20,23.1,76.3,0.92,18.11,27.51,-0.19,160,18.51,2.46,397,Medium,TRUE,18.11
50,GOLAGHAT,ASSAM,52.93261231,40.84858569,46.890599,Medium,Health-driven,90.4,72.4,73.1,69.3,78.31,25.1,97.2,67.9,26.3,19.2,25.5,75.1,1.19,18.05,12.02,-0.45,-18,5.84,10.48,357,Medium,TRUE,18.05
537,KANCHEEPURAM,TAMIL NADU,67.45008319,72.85080422,70.1504437,High,Education-driven,100,69.1,75.9,59.7,85.29,99.3,99.6,98.7,20.6,15.7,19.8,68.8,1.05,17.99,10.17,-0.29,14,23.71,1.03,279,High,TRUE,17.99
483,MANSA,PUNJAB,50.10399334,59.31780366,54.7108985,Medium,Education-driven,88.8,79.1,85.4,18.4,62.78,100,100,100,36.6,12.1,22.7,78.2,2.15,17.96,11.99,-0.67,5,33.63,0,139,Medium,TRUE,17.96
518,PALI,RAJASTHAN,60.60732113,44.59234609,52.59983361,Medium,Health-driven,98.8,90.2,81.8,96.2,63.23,71.6,99.3,81,35.9,18.3,35.9,72.6,1.15,17.95,29.81,-0.2,76,19.54,7.1,333,Medium,TRUE,17.95
535,DINDIGUL,TAMIL NADU,65.09983361,60.7598447,62.92983916,Medium,Both equally,97,92.6,61,71.9,76.85,98.5,99.8,97.3,27.1,21.1,28.4,50.2,1.86,17.94,16.09,-0.55,3,20.95,0.37,289,Medium,TRUE,17.94
331,NEEMUCH,MADHYA PRADESH,56.11480865,50.38824182,53.25152524,Medium,Health-driven,97.5,88.7,68.9,43.3,71.81,34.5,98.9,94.2,33,13.1,27.7,77.2,1.12,17.88,28.65,-0.15,20,13.46,8.65,83,Medium,TRUE,17.88
542,NAGAPATTINAM,TAMIL NADU,73.02412646,65.72379368,69.37396007,High,Health-driven,99.7,93.8,69.6,70.9,84.09,98.4,100,98.2,32.3,12.5,24.3,60.9,2.06,17.86,12.38,-0.67,12,31.54,0.23,174,High,TRUE,17.86
11,SRI POTTI SRIRAMULU NELLO,ANDHRA PRADESH,59.6921797,50.49916805,55.09567388,Medium,Health-driven,97,65.3,81.8,72.3,69.15,94.2,93.4,95.2,29.2,17.2,27.8,67.5,1.21,17.84,13.63,-0.35,38,22.49,9.65,372,Medium,TRUE,17.84
533,CUDDALORE,TAMIL NADU,70.75707155,69.07931226,69.9181919,High,Both equally,99.2,79,61.3,64.4,79.04,99.5,100,98.2,20.2,13.9,18,64.8,1.31,17.82,15.64,-0.42,21,29.32,0.6,259,High,TRUE,17.82
292,PALAKKAD,KERALA,62.60399334,60.59345535,61.59872435,Medium,Both equally,100,51.8,99,53.8,88.49,93.9,99.7,95.8,29.7,21.7,27.7,51.9,2.45,17.79,7.28,-0.33,45,14.37,1.74,69,Medium,TRUE,17.79
508,HANUMANGARH,RAJASTHAN,63.7687188,50.85967831,57.31419856,Medium,Health-driven,94.9,83.3,83.8,89,68.37,83.1,99.7,89.3,24.2,19.8,21.3,81,1.2,17.75,21.91,-0.31,16,27.85,0.81,259,High,FALSE,17.75
402,SOUTH WEST GARO HILLS,MEGHALAYA,60.19134775,26.09539656,43.14337216,Medium,Health-driven,83.7,85.4,71.4,75.1,,12.4,64.5,46.8,32.2,19.9,26.4,35.5,0.71,17.74,,-0.21,-8,,,114,Medium,TRUE,17.74
464,SAMBALPUR,ODISHA,50.79034942,41.76372712,46.27703827,Medium,Health-driven,99.5,98,62.4,49.3,,32.7,100,94,40.7,25.5,36.3,64.5,1.55,17.73,16.7,-0.35,342,,,96,Medium,TRUE,17.73
560,VILUPPURAM,TAMIL NADU,68.40682196,64.53133666,66.46907931,High,Both equally,99.1,88.5,53.8,77.6,72.08,99.2,100,99.9,23.9,12.4,20.5,73.4,1.73,17.71,17.07,-0.38,26,29.37,2.16,493,High,TRUE,17.71
476,FAZILKA,PUNJAB,51.70549085,55.37992235,53.5427066,Medium,Both equally,91.7,60.5,81.8,20.6,,100,100,99.9,35.9,9.5,20.2,70,2.46,17.7,,-0.15,8,,,228,Medium,TRUE,17.7
404,WEST GARO HILLS,MEGHALAYA,65.59900166,33.00055463,49.29977815,Medium,Health-driven,89.6,77.1,86.3,77.9,68.38,14.8,62.3,44.5,39.5,14.9,26.3,30.2,0.63,17.69,9.97,-0.21,-83,1.37,73.69,333,Medium,TRUE,17.69
554,THOOTHUKKUDI,TAMIL NADU,78.78535774,64.19855796,71.49195785,High,Health-driven,100,100,79.4,57.8,86.52,95.6,100,97.5,20.3,18.4,21,55.6,2.34,17.63,9.65,-0.46,13,19.88,0.28,217,High,TRUE,17.63
117,DHAMTARI,CHHATTISGARH,65.34941764,52.99500832,59.17221298,Medium,Health-driven,94.3,80.6,89.8,86.8,78.95,97.3,99.7,91.7,30.5,17.9,28.9,67.3,3.77,17.61,19.6,-0.9,19,7.33,25.96,45,Medium,TRUE,17.61
452,KANDHAMAL,ODISHA,51.76788686,34.55352191,43.16070438,Medium,Health-driven,93.9,96.8,52.4,54.5,65.12,17.4,100,81.7,34.2,23.3,35.2,55.3,1.98,17.58,25.95,-0.44,25,15.76,53.58,127,Medium,TRUE,17.58
262,CHIKMAGALUR,KARNATAKA,68.84359401,61.59179146,65.21769273,High,Health-driven,98.4,91,92.3,30,79.24,99.1,100,92.6,27.3,24.9,25.4,53.2,1.63,17.52,12.78,-0.53,2,22.29,3.95,51,High,TRUE,17.52
184,KARNAL,HARYANA,65.9109817,71.63061564,68.77079867,High,Education-driven,99,88.9,83.5,24.6,76.44,96.7,99.9,98.4,29.2,9.8,20.5,78.3,0.78,17.51,15.44,-0.07,21,22.56,0,199,High,TRUE,17.51
14,VIZIANAGARAM,ANDHRA PRADESH,53.57737105,42.29062673,47.93399889,Medium,Health-driven,99,76.8,61.7,76.7,59.49,88.5,91.3,90.3,36.4,19.2,32.2,66.7,1.17,17.49,18.88,-0.29,38,10.57,10.05,229,Medium,TRUE,17.49
549,THANJAVUR,TAMIL NADU,78.24459235,72.01885746,75.1317249,High,Health-driven,100,78.5,79.6,70.6,82.72,98.9,100,98.8,19.6,8.3,21.9,64.8,1.26,17.43,12.45,-0.39,12,18.91,0.15,277,High,TRUE,17.43
183,KAITHAL,HARYANA,58.83943428,60.87077094,59.85510261,Medium,Both equally,98.2,74.3,89.7,29.1,70.56,96.6,99.2,98.8,29.9,20.7,29.9,61.4,1.25,17.39,18.64,-0.18,29,23.04,0,141,Medium,TRUE,17.39
134,SURGUJA,CHHATTISGARH,61.31447587,41.8469218,51.58069884,Medium,Health-driven,85.3,84.6,75.8,65.1,61.16,44.1,99.9,90,29.4,17.5,30.6,51.4,1.8,17.33,20.35,-0.15,17,4.9,55.11,122,Medium,TRUE,17.33
546,RAMANATHAPURAM,TAMIL NADU,75.99833611,65.22462562,70.61148087,High,Health-driven,99.6,90.4,78.6,69.7,81.48,98,99.9,96.7,26.4,17.7,21.6,57.2,1.48,17.3,12.96,-0.21,2,18.4,0.08,177,High,TRUE,17.3
460,NAYAGARH,ODISHA,78.7437604,41.65280089,60.19828064,Medium,Health-driven,98.3,96.1,67.1,49.3,79.17,37.9,94.8,89.4,20,10.5,20.2,55.2,2.25,17.25,15.55,-0.72,82,14.17,6.1,35,Medium,TRUE,17.25
398,EAST KHASI HILLS,MEGHALAYA,50.51996672,50.83194676,50.67595674,Medium,Both equally,63.4,49.1,80.9,47.1,84.7,38.6,71.8,82.9,44.6,11.2,23.8,39,0.69,17.25,1.11,-0.13,-26,0.68,80.05,334,Medium,TRUE,17.25
182,JIND,HARYANA,68.718802,68.88519135,68.80199667,High,Both equally,98.7,77.5,88.5,23.7,72.73,98.4,100,97.1,25.5,8.8,22.9,68.9,0.85,17.2,20.91,-0.2,53,21.16,0,111,High,TRUE,17.2
